pair_id,prev_timestamp,curr_timestamp,trajectory_timestamp,delta_x,delta_y,delta_z,delta_yaw,yaw,pitch,roll,image_pair_path
pair_0241,1703165223.07644,1703165223.1767378,1703165223.117913,0.005941677998936,0.0055530367910314,0.0005291034993489,0.0047135741931706,0.7860718008723254,0.0592879696336795,0.0630697731593158,/app/output/image_pairs/pair_0241
pair_0242,1703165223.1767378,1703165223.3266232,1703165223.2579129,0.0057217343228197,0.0054183894063079,-0.0001586088156889,0.0078814061388035,0.8499890529708908,0.0698949095163586,0.0496707992904431,/app/output/image_pairs/pair_0242
pair_0243,1703165223.3266232,1703165223.475843,1703165223.3979127,0.0035976660630456,0.008632734774994,-0.0003018240672679,0.0051359422606975,0.8749579098466636,0.074000828401396,0.0275621068526861,/app/output/image_pairs/pair_0243
pair_0244,1703165223.475843,1703165223.576593,1703165223.5179129,0.0049538388725487,0.005216808234982,-0.0004288625566388,0.0021966499281594,0.911336065959354,0.0741900808677101,0.0208314683740649,/app/output/image_pairs/pair_0244
pair_0245,1703165223.576593,1703165223.7260783,1703165223.6579127,0.0038909170249361,0.0083812875539415,-0.0002599488356435,0.0031635383574585,0.9126959783420958,0.0715877017743605,0.0238043618114208,/app/output/image_pairs/pair_0245
pair_0246,1703165223.7260783,1703165223.8262556,1703165223.7779129,0.0039581777663633,0.0072650275243649,-0.0006575198835699,-0.0003968234785617,0.9309787724113476,0.0654512324816949,0.0210976343600391,/app/output/image_pairs/pair_0246
pair_0247,1703165223.8262556,1703165223.9263587,1703165223.8779128,0.0066137830294206,0.0072744256054946,0.0001580048258285,-0.0002547931328946,0.9218610140825634,0.0600475511150442,0.0261220761765491,/app/output/image_pairs/pair_0247
pair_0248,1703165223.9263587,1703165224.075909,1703165223.997913,0.006174055434883,0.0065124997812329,-0.0004145926003324,0.001316007773326,0.9381673918633028,0.0586993431322143,0.023931956986711,/app/output/image_pairs/pair_0248
pair_0249,1703165224.075909,1703165224.1764314,1703165224.117913,0.0043848865072071,0.0080638808367726,-0.0008894601675331,-0.0010119525700148,0.9307025462442728,0.0508220034824904,0.0155470013954904,/app/output/image_pairs/pair_0249
pair_0250,1703165224.1764314,1703165224.3255508,1703165224.2579129,0.0068961278478112,0.0065923050535131,0.0001575284152124,0.0010011822118266,0.9432767753947884,0.0587803944841085,0.0175898836626506,/app/output/image_pairs/pair_0250
pair_0251,1703165224.3255508,1703165224.4261057,1703165224.3779128,0.0047043832192024,0.0088230082013235,-0.0003714720288394,0.000188345176536,0.9334944209822308,0.0617273510630858,0.0230968188539007,/app/output/image_pairs/pair_0251
pair_0252,1703165224.4261057,1703165224.5261142,1703165224.477913,0.0061531717388016,0.005418414952561,-0.0009103322815507,0.0019571742619102,0.9444380533836998,0.0579744950074521,0.0214267592431973,/app/output/image_pairs/pair_0252
pair_0253,1703165224.5261142,1703165224.6755667,1703165224.5579128,0.0057373222342298,0.0045043961247082,-0.0010899725970631,-0.0029262427608636,0.9406431583630648,0.057531613850258,0.0220264028891944,/app/output/image_pairs/pair_0253
pair_0254,1703165224.6755667,1703165224.7762952,1703165224.8779128,0.111960229973079,0.0935785067326687,-0.00111541354627,-0.0056060719172713,0.9350370864457936,0.0331602737713222,0.044978668428208,/app/output/image_pairs/pair_0254
pair_0255,1703165224.7762952,1703165224.92608,1703165224.8779128,0.111960229973079,0.0935785067326687,-0.00111541354627,-0.0056060719172713,0.9350370864457936,0.0331602737713222,0.044978668428208,/app/output/image_pairs/pair_0255
pair_0256,1703165224.92608,1703165225.0757778,1703165224.997913,0.0026499965488535,0.0076742301093283,-0.0009051185908056,-0.0029038060956779,0.9223500605510352,0.0483394168719831,0.0371055391117046,/app/output/image_pairs/pair_0256
pair_0257,1703165225.0757778,1703165225.2266176,1703165225.1579127,0.0091093491330656,0.002123985602327,0.0001254489517297,0.0044791433268825,0.9096374185307472,0.0437663788709184,0.0431750866742187,/app/output/image_pairs/pair_0257
pair_0258,1703165225.2266176,1703165225.3757238,1703165225.2979128,0.0039650895693008,0.0052288774166423,-0.0007446127787166,-0.0051246607656616,0.90049868808984,0.047457827429426,0.039284182818415,/app/output/image_pairs/pair_0258
pair_0259,1703165225.3757238,1703165225.5261,1703165225.4579127,-0.0044460524840426,0.0048899242507984,-0.0029011055170952,-0.0112654714411487,0.8959479779271579,0.057528752550732,0.053284728197911,/app/output/image_pairs/pair_0259
pair_0260,1703165225.5261,1703165225.675724,1703165225.597913,0.006730778861911,0.0067091443883432,0.000152278415072,-0.0057184261253294,0.8799726635812616,0.0572194049401112,0.0564794827337644,/app/output/image_pairs/pair_0260
pair_0261,1703165225.675724,1703165225.826748,1703165225.7579129,0.0056968471863081,0.0077587620499709,-0.0002420900809316,-0.0038430165521805,0.8453065849009198,0.0545679427169235,0.0627431878474855,/app/output/image_pairs/pair_0261
pair_0262,1703165225.826748,1703165225.9757788,1703165225.8979127,-5.894653672466888e-05,0.0077874361897875,-0.0015322790739207,-0.009509004297097,0.7836631635357623,0.0526278966666779,0.0638029182890756,/app/output/image_pairs/pair_0262
pair_0263,1703165225.9757788,1703165226.0763268,1703165226.0179129,0.0124124730747818,0.0111268444100938,0.0034750208113355,-0.0109387518896186,0.7311547073770984,0.0309092015730534,0.0747498985452583,/app/output/image_pairs/pair_0263
pair_0264,1703165226.0763268,1703165226.1766481,1703165226.117913,-0.0020209775082604,0.0143689550211852,-0.0020889201726346,-0.0118020907964671,0.6696569500516886,0.0288984205462761,0.0777875477045724,/app/output/image_pairs/pair_0264
pair_0265,1703165226.1766481,1703165226.3255346,1703165226.2579129,0.0205719131537391,0.016791337828436,0.006439632837264,-0.0134188484661817,0.6069709727248697,-0.0016291678839941,0.0844007813374755,/app/output/image_pairs/pair_0265
pair_0266,1703165226.3255346,1703165226.4759195,1703165226.357913,-0.0044407012476068,0.0065016376144786,-0.004184911126984,-0.013441924002831,0.5295385185706313,-0.0040008837819105,0.0826898034241535,/app/output/image_pairs/pair_0266
pair_0267,1703165226.4759195,1703165226.576743,1703165226.5579128,0.0714600043963336,0.0313256163571685,-0.0008783398541896,-0.1095651019834698,0.4199734165871615,-0.0188772114795866,0.0673770077265326,/app/output/image_pairs/pair_0267
pair_0268,1703165226.576743,1703165226.7265577,1703165226.6579127,0.0240030020112955,0.0106768849212573,0.0065337716337469,-0.0124330395270293,0.350975985732904,-0.0304796749572417,0.0675812881264006,/app/output/image_pairs/pair_0268
pair_0269,1703165226.7265577,1703165226.8754678,1703165226.6579127,0.0240030020112955,0.0106768849212573,0.0065337716337469,-0.0124330395270293,0.350975985732904,-0.0304796749572417,0.0675812881264006,/app/output/image_pairs/pair_0269
pair_0270,1703165226.8754678,1703165226.9754775,1703165226.6579127,0.0240030020112955,0.0106768849212573,0.0065337716337469,-0.0124330395270293,0.350975985732904,-0.0304796749572417,0.0675812881264006,/app/output/image_pairs/pair_0270
pair_0271,1703165226.9754775,1703165227.0758734,1703165227.317913,0.2481618467427679,0.0283576813032536,-0.0126842801636269,-0.3636690431189876,-0.0126930573860836,0.0039842845436515,0.0437918819773689,/app/output/image_pairs/pair_0271
pair_0272,1703165227.0758734,1703165227.2261631,1703165227.317913,0.2481618467427679,0.0283576813032536,-0.0126842801636269,-0.3636690431189876,-0.0126930573860836,0.0039842845436515,0.0437918819773689,/app/output/image_pairs/pair_0272
pair_0273,1703165227.2261631,1703165227.376001,1703165227.317913,0.2481618467427679,0.0283576813032536,-0.0126842801636269,-0.3636690431189876,-0.0126930573860836,0.0039842845436515,0.0437918819773689,/app/output/image_pairs/pair_0273
pair_0274,1703165227.376001,1703165227.5259705,1703165227.4579127,0.0188793393249122,-0.0004023991924478,0.0023094827753712,0.004275865307533,-0.0346661840060704,0.0129700751931689,0.0437987166670742,/app/output/image_pairs/pair_0274
pair_0275,1703165227.5259705,1703165227.6770167,1703165227.597913,0.0142582959223358,-0.0073816525654254,0.0025578662413657,-0.0043232977132532,-0.0001549315626669,0.0017631637939022,0.0448825454061114,/app/output/image_pairs/pair_0275
pair_0276,1703165227.6770167,1703165227.825973,1703165227.717913,0.0074102356101257,0.0015562898164317,-0.0014102217772861,0.0108310766540278,0.0071562163040173,-0.0191281958568594,0.054126852375027,/app/output/image_pairs/pair_0276
pair_0277,1703165227.825973,1703165227.9758742,1703165227.8979127,0.0064306786236998,0.0023093215635717,-0.0018624603875349,-0.0025390779556333,0.0426034162725664,-0.0044182691478912,0.0611996065961761,/app/output/image_pairs/pair_0277
pair_0278,1703165227.9758742,1703165228.0761766,1703165228.0179129,0.0149125750673508,0.0018374901228236,0.0017398464184151,0.0068255254645354,0.0691682605539236,-0.0280235946120956,0.0682627283127196,/app/output/image_pairs/pair_0278
pair_0279,1703165228.0761766,1703165228.2264588,1703165228.1579127,0.0072321120966223,-0.0013051636697912,-0.0006827338973518,-0.0010131093305508,0.0751355156854198,-0.0103313874964414,0.0582820803848952,/app/output/image_pairs/pair_0279
pair_0280,1703165228.2264588,1703165228.3761017,1703165228.2979128,0.0088128558116733,0.0032368424774639,-0.0007362357090829,0.0023219744094101,0.114229460376862,-0.0006953887719276,0.0586784339933164,/app/output/image_pairs/pair_0280
pair_0281,1703165228.3761017,1703165228.4761791,1703165228.4179127,0.0099836286185315,0.0007673679529275,7.189457737344362e-05,-0.0012563510941311,0.0908471950905208,-0.0078915525863666,0.060775116863079,/app/output/image_pairs/pair_0281
pair_0282,1703165228.4761791,1703165228.626824,1703165228.5579128,0.0139972978088418,0.0072256763875504,0.0003642570288026,-0.0003060974540757,0.1214072639388061,-0.0047188104550154,0.0578094922862742,/app/output/image_pairs/pair_0282
pair_0283,1703165228.626824,1703165228.7766654,1703165228.6979127,0.0094126168432517,0.0058892417924601,-0.0009304368630408,0.0043969303888354,0.1036597869106881,0.0070687823327584,0.0508465894120887,/app/output/image_pairs/pair_0283
pair_0284,1703165228.7766654,1703165228.9259055,1703165228.857913,0.0085441818251332,0.0026064781123523,-0.0011847058450759,-0.0063372652769734,0.107979063830475,0.014067652959619,0.0542608189387225,/app/output/image_pairs/pair_0284
pair_0285,1703165228.9259055,1703165229.0756984,1703165228.997913,0.0067156121355647,-0.0015613005482295,-0.0014380194476958,0.0052893616157986,0.1155425263133764,0.0207034726154283,0.053029640031579,/app/output/image_pairs/pair_0285
pair_0286,1703165229.0756984,1703165229.2256336,1703165229.1579127,0.0055268504387457,-0.0025523971164316,-0.0018786690680068,-0.0023330981979043,0.089667172096889,0.0237344003950854,0.0597967176853441,/app/output/image_pairs/pair_0286
pair_0287,1703165229.2256336,1703165229.3260164,1703165229.2779129,0.0134642472809556,0.0073397354533813,0.0003667800836207,0.0019300738522363,0.1133035110579919,0.0259869789407701,0.0619004371302484,/app/output/image_pairs/pair_0287
pair_0288,1703165229.3260164,1703165229.4756286,1703165229.3979127,0.0057123971715447,-0.0052530894321331,-0.0014223635669531,-0.0037537705171441,0.0854850015542074,0.0282061235925098,0.0569536966179171,/app/output/image_pairs/pair_0288
pair_0289,1703165229.4756286,1703165229.5762146,1703165229.5179129,0.0117027715455928,0.0024720402671184,0.000123274215247,0.0030290390383101,0.1054674837901867,0.0235838162735435,0.0631728335377456,/app/output/image_pairs/pair_0289
pair_0290,1703165229.5762146,1703165229.6766207,1703165229.617913,0.0077377578105528,0.0013329940141869,-0.0012783324903657,-0.0060498632622039,0.082918941017557,0.0250742723445132,0.064094692464365,/app/output/image_pairs/pair_0290
pair_0291,1703165229.6766207,1703165229.8258266,1703165229.7579129,0.0106042400064247,0.0012208781720853,-0.0003063588611241,0.0035246485579751,0.1016496784598123,0.0293753953368356,0.059056870876399,/app/output/image_pairs/pair_0291
pair_0292,1703165229.8258266,1703165229.9756467,1703165229.8979127,0.0091396287516432,0.0014381948610023,-0.0005755380867528,-0.0017134089303079,0.0756442136733921,0.020673578981639,0.0670189040977292,/app/output/image_pairs/pair_0292
pair_0293,1703165229.9756467,1703165230.1259384,1703165230.0579128,0.0079510198349594,0.0014276423573345,-0.0012899286164904,-0.0031099860895815,0.0932463150852207,0.0167634689012995,0.0680625998164353,/app/output/image_pairs/pair_0293
pair_0294,1703165230.1259384,1703165230.2758245,1703165230.1979127,0.0088276562025095,0.0014950322455019,-0.0007022143730601,0.0038614169882211,0.0806231308279812,0.0121878526041775,0.0634916215284251,/app/output/image_pairs/pair_0294
pair_0295,1703165230.2758245,1703165230.4263673,1703165230.357913,0.0079332532372979,-0.0020175362140313,-0.0008515065081846,-0.0053032477679959,0.0753526984624471,-0.0003688926623027,0.0647332225986448,/app/output/image_pairs/pair_0295
pair_0296,1703165230.4263673,1703165230.5265517,1703165230.477913,0.0093954306231314,0.0028713280879413,-0.0007037827146753,0.0053470997865742,0.0863554999828464,-0.005423108343008,0.0554802240708629,/app/output/image_pairs/pair_0296
pair_0297,1703165230.5265517,1703165230.6268723,1703165230.577913,0.008648556012641,-0.000715966179635,-0.0006676065288284,-0.0047969653245432,0.0837131766900921,-0.0089733396624005,0.0503050386732138,/app/output/image_pairs/pair_0297
pair_0298,1703165230.6268723,1703165230.7767987,1703165230.6979127,0.0110067508190379,0.0034475530638966,-9.05200363090497e-05,0.0053858212551303,0.0769081372977669,-0.0127284576804634,0.0507274797364292,/app/output/image_pairs/pair_0298
pair_0299,1703165230.7767987,1703165230.9261098,1703165230.857913,0.007289268743023,-0.0001440142432802,-0.0011111405502117,-0.0050882811798395,0.0720824636390662,-0.0197409745932048,0.0385858947661429,/app/output/image_pairs/pair_0299
pair_0300,1703165230.9261098,1703165231.0263548,1703165230.977913,0.0087269902205828,0.0024693467376567,-0.0005924374955852,0.0051780661045799,0.0832035957224687,-0.0235949739386256,0.0315510502858436,/app/output/image_pairs/pair_0300
pair_0301,1703165231.0263548,1703165231.1762536,1703165231.097913,0.0082752877062504,-0.0039216537523923,0.0002407221540879,-0.0058137244066198,0.0732206314248038,-0.0358184012333384,0.0259189934423789,/app/output/image_pairs/pair_0301
pair_0302,1703165231.1762536,1703165231.3255417,1703165231.2579129,0.0083041431929524,0.0029608239438451,-0.0003034821818423,0.0041421981969446,0.0931019237233424,-0.0456337815598679,0.0312030384782154,/app/output/image_pairs/pair_0302
pair_0303,1703165231.3255417,1703165231.4258735,1703165231.3779128,0.0079348912514833,-0.0034795330361215,8.46892749905015e-05,-0.0032512512353808,0.0764760087076818,-0.046968284943711,0.0343077267423638,/app/output/image_pairs/pair_0303
pair_0304,1703165231.4258735,1703165231.526252,1703165231.477913,0.0090866279129031,0.0001800192775572,0.0006561826691817,0.0059185278165216,0.0968920573107886,-0.0514146018964307,0.0376229742621493,/app/output/image_pairs/pair_0304
pair_0305,1703165231.526252,1703165231.6753125,1703165231.597913,0.0087630542322726,-0.0033953086468051,0.0009048444470786,-0.0049961167784684,0.0918116573525105,-0.0595342360384398,0.0387541621533814,/app/output/image_pairs/pair_0305
pair_0306,1703165231.6753125,1703165231.77626,1703165231.717913,0.0091054391161785,0.0048448926400471,5.071197796358007e-05,0.0070446108264855,0.1050412773859224,-0.0568624742052108,0.0466794011034324,/app/output/image_pairs/pair_0306
pair_0307,1703165231.77626,1703165231.8767009,1703165231.817913,0.0081002940323187,0.0004778770120008,5.726151570639715e-05,-0.0039059091759873,0.1090639715421874,-0.0553722232331161,0.0545270938479741,/app/output/image_pairs/pair_0307
pair_0308,1703165231.8767009,1703165232.0260894,1703165231.9579127,0.0104115218479036,0.0027249687220469,0.0010818016012034,0.0056235952930216,0.1092598741927108,-0.0567457943586942,0.0561870753280994,/app/output/image_pairs/pair_0308
pair_0309,1703165232.0260894,1703165232.1264668,1703165232.077913,0.0072917934966351,-0.0012031289214222,-0.0003414466233788,-0.0058907165923733,0.1092722625735206,-0.0514745735824128,0.0613303947566282,/app/output/image_pairs/pair_0309
pair_0310,1703165232.1264668,1703165232.2759953,1703165232.1979127,0.0084302105155176,0.0020402489995836,4.494136382093839e-05,0.0039401426205708,0.1072691807136525,-0.0420332397379734,0.0511588669906941,/app/output/image_pairs/pair_0310
pair_0311,1703165232.2759953,1703165232.4275188,1703165232.357913,0.0073739481459194,-0.0011951768061313,-0.000161046134139,-0.0044097336621676,0.0965289075803775,-0.0387104348964872,0.0418747078528602,/app/output/image_pairs/pair_0311
pair_0312,1703165232.4275188,1703165232.5760937,1703165232.497913,0.0077503986328691,0.0032444911241735,-0.0007305910385846,0.0021583626053556,0.1113242204269938,-0.0294127499769419,0.0412221905946615,/app/output/image_pairs/pair_0312
pair_0313,1703165232.5760937,1703165232.6761487,1703165232.617913,0.0082550147333332,-0.0001301003871951,-0.0002522957797003,-0.0033690448209795,0.0866139817757685,-0.0209157544308023,0.0291334625059205,/app/output/image_pairs/pair_0313
pair_0314,1703165232.6761487,1703165232.7765522,1703165232.717913,0.0104394342301253,0.0028769369167262,0.0003470327664559,0.0049392425538085,0.1014782830180502,-0.0149291139404034,0.0216987238534505,/app/output/image_pairs/pair_0314
pair_0315,1703165232.7765522,1703165232.9256976,1703165232.857913,0.0079523157229686,-0.0037416838162825,-0.0001297130800621,-0.0058406123209958,0.0778966559432349,-0.0132757780128722,0.0092581696721582,/app/output/image_pairs/pair_0315
pair_0316,1703165232.9256976,1703165233.0259523,1703165232.977913,0.0090167361840075,0.0032196997552046,-0.0006770553314319,0.004579829469503,0.092759611536428,-0.0073470410994554,0.0111438743350582,/app/output/image_pairs/pair_0316
pair_0317,1703165233.0259523,1703165233.1264663,1703165233.077913,0.007282896177576,-6.990700254236315e-05,-0.000971025372132,-0.0063649962249124,0.0806641463541971,3.079494951607827e-05,0.0133958104760694,/app/output/image_pairs/pair_0317
pair_0318,1703165233.1264663,1703165233.2755642,1703165233.1979127,0.0096702823084666,0.0015839417443465,-0.0002012862570115,0.005976196462087,0.0801628960337316,0.001097094127641,0.0072672041290847,/app/output/image_pairs/pair_0318
pair_0319,1703165233.2755642,1703165233.3755772,1703165233.317913,0.0079816145182332,0.0017853443862044,-0.0011520284815071,-0.0054177158850672,0.0794569417789869,0.0033274087737763,0.0129562424692816,/app/output/image_pairs/pair_0319
pair_0320,1703165233.3755772,1703165233.4760928,1703165233.4179127,0.0094919738613305,0.0018492601103828,-0.0005091991702903,0.0027734405938974,0.0671987529225549,0.0051910900334009,0.0171654183473646,/app/output/image_pairs/pair_0320
pair_0321,1703165233.4760928,1703165233.6255715,1703165233.5579128,0.0073626888898315,0.000177451323909,-0.0008994779165247,-0.0061289010112554,0.0778835048035692,0.0050815976591548,0.0206103443535856,/app/output/image_pairs/pair_0321
pair_0322,1703165233.6255715,1703165233.7257144,1703165233.6779127,0.0094460043984836,0.0012388629868893,-0.0003075803280742,0.0039249585462225,0.0678040730581265,0.002750898342891,0.0254300849431461,/app/output/image_pairs/pair_0322
pair_0323,1703165233.7257144,1703165233.826224,1703165233.7779129,0.0081860744496458,0.0008822455852736,-0.0009247475588632,-0.0010758769502149,0.0847248501801422,0.000170349342573,0.0299216506778772,/app/output/image_pairs/pair_0323
pair_0324,1703165233.826224,1703165233.975718,1703165233.8979127,0.0097019654832309,-0.0001591453972503,-0.0002141668334718,0.0004424976851929,0.0624175673209297,-0.0028042995902679,0.0365366966909197,/app/output/image_pairs/pair_0324
pair_0325,1703165233.975718,1703165234.1251929,1703165234.0579128,0.0083472264605459,-0.0007306408852615,-0.0006419905122646,-0.005597630552693,0.0744701755568484,-0.0086934707523567,0.0427868241236025,/app/output/image_pairs/pair_0325
pair_0326,1703165234.1251929,1703165234.2261705,1703165234.1779127,0.0094075353845707,0.0003909639104108,-0.0003816788893387,0.0043539328760283,0.0654573120456583,-0.0112526668861397,0.0459560685867001,/app/output/image_pairs/pair_0326
pair_0327,1703165234.2261705,1703165234.3754392,1703165234.2979128,0.0091149235116125,-0.0002171914314575,-0.0002321016776291,-0.0043599679274023,0.0748060978256887,-0.0160331037164158,0.047422808039417,/app/output/image_pairs/pair_0327
pair_0328,1703165234.3754392,1703165234.475916,1703165234.4179127,0.0083379767944602,0.0016571841604397,-0.000658296170337,0.0033400881534242,0.0623580265995566,-0.0191616681092895,0.0492131968749736,/app/output/image_pairs/pair_0328
pair_0329,1703165234.475916,1703165234.6253798,1703165234.5579128,0.007194247219023,-0.0016824845438463,-0.0009151294727905,-0.0050384648966595,0.0699531534873763,-0.0207504714141265,0.0525647116932958,/app/output/image_pairs/pair_0329
pair_0330,1703165234.6253798,1703165234.7762668,1703165234.6979127,0.0093265376508393,0.0032730273011908,-0.0004270398249769,0.0050991801704744,0.0656333962394188,-0.0270168859201521,0.0544344634323396,/app/output/image_pairs/pair_0330
pair_0331,1703165234.7762668,1703165234.9264238,1703165234.857913,0.0086206680683397,-0.0011144457215521,-0.0003889707387791,-0.0034159351579929,0.0546712936209627,-0.0337791556660704,0.0437523791161903,/app/output/image_pairs/pair_0331
pair_0332,1703165234.9264238,1703165235.0753794,1703165234.997913,0.0091555709467308,-0.0013889544295118,-0.0002235004557323,0.0011879129246951,0.0728197553469492,-0.0313848475149854,0.0450122944001608,/app/output/image_pairs/pair_0332
pair_0333,1703165235.0753794,1703165235.1768355,1703165235.117913,0.0089435561650468,0.0030882375337234,-0.0004063506907309,-0.0027920943146817,0.050576307621462,-0.0307108244767132,0.0453129747638798,/app/output/image_pairs/pair_0333
pair_0334,1703165235.1768355,1703165235.3261886,1703165235.2579129,0.0064831129672925,0.001619454997828,-0.0012325119139023,0.001288797773529,0.0704040812604418,-0.0281590357635666,0.0372057022378569,/app/output/image_pairs/pair_0334
pair_0335,1703165235.3261886,1703165235.426233,1703165235.3779128,0.0088025769119939,-0.0008261393425416,-0.0003330224152502,-0.001172366464903,0.0489892018931985,-0.0282461730358274,0.0331119063421893,/app/output/image_pairs/pair_0335
pair_0336,1703165235.426233,1703165235.5755847,1703165235.497913,0.0093071804186268,-0.0004020803613042,7.132928857322973e-05,0.0005808739635687,0.0676872679963924,-0.0303787407545324,0.0396116654881104,/app/output/image_pairs/pair_0336
pair_0337,1703165235.5755847,1703165235.675702,1703165235.617913,0.0096378352962671,-0.0029878941393715,0.0001833722756507,-0.0021945168164166,0.0451587175364477,-0.0315406785892398,0.0352070052865966,/app/output/image_pairs/pair_0337
pair_0338,1703165235.675702,1703165235.776737,1703165235.717913,0.0101333971305758,-0.0006986836848194,2.0894840254026548e-05,0.0037129724395173,0.061847502215698,-0.030022413674447,0.0252892723006435,/app/output/image_pairs/pair_0338
pair_0339,1703165235.776737,1703165235.9259832,1703165235.857913,0.00895807738107,-0.0047497376284802,-0.0001412175200209,-0.0042889418250849,0.0465753852257104,-0.0305831043120804,0.0343049329622207,/app/output/image_pairs/pair_0339
pair_0340,1703165235.9259832,1703165236.0268912,1703165235.977913,0.0117603380938303,0.0041684007583353,0.0004582534114848,0.0015388268884282,0.0603347940298359,-0.0370522581339224,0.0369402545118923,/app/output/image_pairs/pair_0340
pair_0341,1703165236.0268912,1703165236.176003,1703165236.097913,0.0086561891797323,0.0022927350104019,-0.0008538526370051,-0.004020387590291,0.0440292717338675,-0.0379385561015672,0.0413214256237888,/app/output/image_pairs/pair_0341
pair_0342,1703165236.176003,1703165236.3259945,1703165236.2579129,0.0119856620960603,0.0039797719958479,0.0002364445250928,-0.001844144356379,0.0593393393442351,-0.0376581818824686,0.036678163227657,/app/output/image_pairs/pair_0342
pair_0343,1703165236.3259945,1703165236.4267287,1703165236.3779128,0.007521627936101,-0.0016737408511607,-0.0002874191701414,0.000614899270708,0.0424638979521855,-0.0333997231609587,0.0324272223161266,/app/output/image_pairs/pair_0343
pair_0344,1703165236.4267287,1703165236.5762515,1703165236.497913,0.0111755831159741,0.0002647915910107,0.000931267214729,-4.556241094966912e-05,0.0623733155190968,-0.0339120198087005,0.0343453113384296,/app/output/image_pairs/pair_0344
pair_0345,1703165236.5762515,1703165236.7259204,1703165236.6579127,0.0084550207240918,-0.0010937317113897,0.000108486538398,0.0030704760011607,0.0542406985472666,-0.0290076079465293,0.0494498863258628,/app/output/image_pairs/pair_0345
pair_0346,1703165236.7259204,1703165236.8756897,1703165236.7979128,0.0093282165722456,0.0005904817573978,0.0004876242330202,-0.0029194851837043,0.0627599241244895,-0.0268590060032304,0.0587007496847974,/app/output/image_pairs/pair_0346
pair_0347,1703165236.8756897,1703165236.9763596,1703165236.9179127,0.0091921144072557,0.0005904466870938,0.0005687495527065,0.0024953394147482,0.0632865231819593,-0.0254184333789055,0.0609104018873812,/app/output/image_pairs/pair_0347
pair_0348,1703165236.9763596,1703165237.1261895,1703165237.0579128,0.0091775999387651,0.0018857872318805,0.0002758879539189,-0.0023470713139652,0.0637073703980647,-0.0205508928889141,0.0757818946161081,/app/output/image_pairs/pair_0348
pair_0349,1703165237.1261895,1703165237.2765129,1703165237.1979127,0.0085044382298875,-0.0021264319045544,0.0005048233692577,0.0025881044453102,0.0708715556982987,-0.0168642324693897,0.0778036364403951,/app/output/image_pairs/pair_0349
pair_0350,1703165237.2765129,1703165237.4256501,1703165237.357913,0.008308677885463,-0.0028824506101985,0.000344017041382,-0.0009412778396482,0.0595024609669598,-0.0169815184695472,0.0831782147218358,/app/output/image_pairs/pair_0350
pair_0351,1703165237.4256501,1703165237.5762653,1703165237.497913,0.0091369282855215,0.0039615074711261,4.423766069139301e-05,-0.0018277641462032,0.0672753555770172,-0.0108128826935053,0.094729400207503,/app/output/image_pairs/pair_0351
pair_0352,1703165237.5762653,1703165237.7256773,1703165237.6579127,0.0103600435647746,0.0085052379852029,0.00038742475127,0.0038938732360286,0.0596142596320773,-0.0012978236842521,0.0871540733135367,/app/output/image_pairs/pair_0352
pair_0353,1703165237.7256773,1703165237.8257976,1703165237.7779129,0.0072348303227749,-0.0048866800565133,-0.0005471330545396,-0.0043793219569667,0.0543676089677685,0.0011937036562023,0.0792099842002897,/app/output/image_pairs/pair_0353
pair_0354,1703165237.8257976,1703165237.9262335,1703165237.8779128,0.0081514724467561,-0.0013696810941541,-0.0007402392471259,0.0022285987423352,0.0488819781089578,0.0105460071131977,0.0755027165135312,/app/output/image_pairs/pair_0354
pair_0355,1703165237.9262335,1703165238.0754092,1703165237.997913,0.0089458617638606,0.0040418881081928,-0.0004537052138419,-0.0022747826341867,0.0554491215982159,0.0197488034149471,0.0708553502541433,/app/output/image_pairs/pair_0355
pair_0356,1703165238.0754092,1703165238.1757858,1703165238.117913,0.0089229373291264,-0.0004065525341926,-0.0001775486634345,0.0012025835769377,0.0440370685899566,0.0213893684152683,0.0625495678397907,/app/output/image_pairs/pair_0356
pair_0357,1703165238.1757858,1703165238.3254519,1703165238.2579129,0.0072036137270132,0.0048231419684622,-0.0013823218769254,-0.0033228371207354,0.0451230282543082,0.0262036917453896,0.0602359247266866,/app/output/image_pairs/pair_0357
pair_0358,1703165238.3254519,1703165238.425967,1703165238.3779128,0.0091414840522703,-0.0002562445806526,-0.0001616043873202,0.0027566517996395,0.0418777567508749,0.0339179535974618,0.0557730726328215,/app/output/image_pairs/pair_0358
pair_0359,1703165238.425967,1703165238.5263999,1703165238.477913,0.0098924797128385,-0.0017553959597782,0.0006103500291498,-0.0020258342520229,0.0473230281898016,0.0283737601660548,0.0586827164925507,/app/output/image_pairs/pair_0359
pair_0360,1703165238.5263999,1703165238.6266813,1703165238.577913,0.0089251386155231,0.0005864160499955,0.0001623605264818,0.0004939648718526,0.0372991036159685,0.0204463612778635,0.0609674789888015,/app/output/image_pairs/pair_0360
pair_0361,1703165238.6266813,1703165238.7759335,1703165238.6979127,0.0080194612211861,0.0009023526245156,-0.0003442504011118,0.0018632726994469,0.0560461634847386,0.0206036308025709,0.0616797083461415,/app/output/image_pairs/pair_0361
pair_0362,1703165238.7759335,1703165238.925896,1703165238.857913,0.008675172493012,0.0018674095914861,0.0004156818746769,0.0023769610143202,0.050247160508259,0.0131704596444119,0.0674166056342258,/app/output/image_pairs/pair_0362
